k,naive,max deg,min deg,G_max_rad,G_min_rad,max(c max),min(c max),max(c min),min(c min),cover
1,1.081260684852327e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.2901859241505443,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.791581552670587,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.9554003887767447,nan,nan,nan,nan,nan,nan,nan,nan,nan
